ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,BLDGNO3,STREET3,STSUFX3,CITY,STATUS1,STATUS2,STATUS3,BORO_CODE
10031,450,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,452,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,460,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,466,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,502,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,508,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B,ROOMING HOUSE, ,1
10031,519,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,521,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,542,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,546 TO 548,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,551,W 149TH,ST, , , , , , ,NEW YORK, , , ,1
10031,552,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,556 TO 558,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,557,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10031,559,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10031,561,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10031,567,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,568,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,601,W 149TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10031,620,W 149TH,ST,715,RIVERSIDE,DR, , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,400,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,416,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,417,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10031,466,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,470,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10031,474,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10031,506,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,1
10031,510,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51,1
10031,513,W 150TH,ST, , , , , , ,NEW YORK, , , ,1
10031,515,W 150TH,ST, , , , , , ,NEW YORK, , , ,1
10031,517,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,523,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,533 TO 535,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,537 TO 539,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,538,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,541 TO 543,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,545 TO 547,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,556,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,569,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,600,W 150TH,ST,3631,BROADWAY, , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,610,W 150TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,466,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,506,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,508,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,MULTIPLE DWELLING, ,1
10031,511,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,512,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,518,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,520,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,MULTI DWELLING, ,1
10031,529,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,531,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,533,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,535,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,MULTI DWELLING, ,1
10031,555,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,558,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,560,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,566,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,MULTI DWELLING, ,1
10031,601,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,605,W 151ST,ST, , , , , , ,NEW YORK, , , ,1
10031,609,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10031,628,W 151ST,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,453,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10031,465,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10031,502,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,509,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,510,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,MULTI DWELLING, ,1
10031,514 TO 516,W 152ND,ST, , , , , , ,NEW YORK, , , ,1
10031,518,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,519 TO 521,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,MULTI DWELLING, ,1
10031,528,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,530,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,532,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,551,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,553,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE, ,1
10031,555,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,584,W 152ND,ST, , , , , , ,NEW YORK, , , ,1
10031,610,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,611,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,614,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,620,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,625,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,631,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10031,633,W 152ND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,400,W 153RD,ST,856,SAINT NICHOLAS,AVE,59, , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,445,W 153RD,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,449,W 153RD,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,459,W 153RD,ST, , , , , , ,NEW YORK, , , ,1
10031,461,W 153RD,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,468,W 153RD,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,469 TO 471,W 153RD,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,528,W 153RD,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,536,W 153RD,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10031,640,W 153RD,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,1883,AMSTERDAM,AVE, , , , , , ,NEW YORK, , , ,1
10032,1885,AMSTERDAM,AVE, , , , , , ,NEW YORK, , , ,1
10032,1887,AMSTERDAM,AVE, , , , , , ,NEW YORK, , , ,1
10032,1946,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,1965,AMSTERDAM,AVE, , , , , , ,NEW YORK, , , ,1
10032,1969,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2006,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2040,AMSTERDAM,AVE, , , , , , ,NEW YORK, , , ,1
10032,2081,AMSTERDAM,AVE,452,W 163RD,ST, , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2085,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2090,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2092,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2107,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2108,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10032,2143,AMSTERDAM,AVE, , , , , , ,NEW YORK, , , ,1
10032,2145,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2153,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2172,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2174,AMSTERDAM,AVE, , , , , , ,NEW YORK, , , ,1
10032,2201,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2224,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2228,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,2240 TO 2242,AMSTERDAM,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A,MULTI-FAMILY, ,1
10032,1,AUDUBON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,101,AUDUBON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,105,AUDUBON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,119,AUDUBON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,120 TO 124,AUDUBON,AVE,551 TO 553,W 171ST,ST, , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,145,AUDUBON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,155,AUDUBON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,27,AUDUBON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10032,29,AUDUBON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10032,59,AUDUBON,AVE, , , , , , ,NEW YORK, , , ,1
10032,61,AUDUBON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10032,3920,BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,3924,BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,401,EDGECOMBE,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,405,EDGECOMBE,AVE, , , , , , ,NEW YORK, , , ,1
10032,535,EDGECOMBE,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,545,EDGECOMBE,AVE,461,W 159TH,ST, , , ,NEW YORK, , , ,1
10032,555,EDGECOMBE,AVE,400,W 160TH,ST, , , ,NEW YORK, , , ,1
10032,596,EDGECOMBE,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,631,EDGECOMBE,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,10 TO 12,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE,ARTICLE 11,1
10032,100,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,106,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,128,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,130,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,21,FORT WASHINGTON,AVE, , , , , , ,NEW YORK, , , ,1
10032,235,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,238,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,245,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,25,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,250,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,251,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,260,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,271,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,275,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,285,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,286,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,295,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,300,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,35 TO 41,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,38,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10032,46,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10032,56 TO 64,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,65,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,66 TO 72,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,75,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,80,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,86,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,91,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,97,FORT WASHINGTON,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,105,HAVEN,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,112,HAVEN,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,120,HAVEN,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,134,HAVEN,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,138 TO 144,HAVEN,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,146 TO 150,HAVEN,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,79,HAVEN,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,80,HAVEN,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,86,HAVEN,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,156-08,RIVERSIDE,DR W, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,158-18,RIVERSIDE,DR W, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,159-34,RIVERSIDE,DR W, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,765,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,775,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,779,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,780,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10032,788,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,790,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1
10032,801,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,807,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,812,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,815,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10032,820,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,834,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51,NON-EVICT COOP/CONDO,1
10032,835,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,838 TO 844,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,839 TO 843,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,845 TO 849,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,846 TO 860,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,853,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,884,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,894,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,900,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,910,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,920,RIVERSIDE,DR, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,1001,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,1003,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,1005,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,1056 TO 1078,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10032,1061,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,1070,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10032,1071,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,1090,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,1224,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,1251 TO 1257,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK, , , ,1
10032,66,SAINT NICHOLAS,PL, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,75,SAINT NICHOLAS,PL, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,76,SAINT NICHOLAS,PL, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,79,SAINT NICHOLAS,PL, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,80,SAINT NICHOLAS,PL, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,83,SAINT NICHOLAS,PL, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,87,SAINT NICHOLAS,PL, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,870,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,880,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK, , , ,1
10032,881,SAINT NICHOLAS,AVE,403,W 154TH,ST, , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,918,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK, , , ,1
10032,920,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK, , , ,1
10032,930,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,935,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,936 TO 938,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,940 TO 942,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,943,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,945,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,961,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,962 TO 964,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,974,SAINT NICHOLAS,AVE, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,422,W 154TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,425,W 154TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,427,W 154TH,ST, , , , , , ,NEW YORK, , , ,1
10032,509,W 155TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,535,W 155TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,539,W 155TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,575,W 155TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B,ROOMING HOUSE,ARTICLE 11,1
10032,515 TO 519,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,516,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,520,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,521,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,523,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,525,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,539,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,541,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,555,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,556,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10032,559,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,570,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,601,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,605,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,625,W 156TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,469,W 157TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,522,W 157TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,523,W 157TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,527,W 157TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,530,W 157TH,ST, , , , , , ,NEW YORK, , , ,1
10032,540,W 157TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,547,W 157TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,550,W 157TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,600,W 157TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,602,W 157TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,614,W 157TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,473,W 158TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,APARTMENT BUILDING, ,1
10032,474 TO 478,W 158TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1
10032,478,W 158TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1
10032,494 TO 496,W 158TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,498,W 158TH,ST,1975,AMSTERDAM,AVE, , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,503,W 158TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,508,W 158TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,512,W 158TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,525,W 158TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,529,W 158TH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10032,536,W 158TH,ST, , , , , , ,NEW YORK, , , ,1
10032,540 TO 542,W 158TH,ST, , , , , , ,NEW YORK, , , ,1
