bldgno1,bldgno1_low,bldgno1_high,street_name1,street_suffix1,bldgno2,bldgno2_low,bldgno2_high,street_name2,street_suffix2,bldgno3,bldgno3_low,bldgno3_high,street_name3,street_suffix3,boro_code,zip,bbl
2875,2875,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2875,2875,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2875,2875,"",OCEAN,AVE,,,,,,,,,,,3,11235,
2875,2875,"",SEDGWICK,AVE,,,,,,,,,,,2,10468,
2876,2876,"",JEROME,AVE,,,,,,,,,,,2,10468,
2877,2877,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2877,2877,"",GRAND CONCOURSE,,,,,,,,,,,,2,10468,
2877,2877,"",W 20TH,ST,,,,,,,,,,,3,11224,
2879,2879,"",W 17TH,ST,,,,,,,,,,,3,11224,
288,288,"",20TH,ST,,,,,,,,,,,3,11215,
288,288,"",6TH,ST,,,,,,,,,,,3,11215,
288,288,"",8TH,AVE,,,,,,,,,,,1,10001,
288,288,"",ARLINGTON,AVE,,,,,,,,,,,3,11208,
288,288,"",ATLANTIC,AVE,,,,,,,,,,,3,11201,
288,288,"",BAY 38TH,ST,,,,,,,,,,,3,11214,
288,288,"",BLEECKER,ST,,,,,,,,,,,3,11237,
288,288,"",BROOME,ST,,,,,,,,,,,1,10002,
288,288,"",CLINTON,AVE,,,,,,,,,,,3,11205,
288,288,"",CLINTON,ST,,,,,,,,,,,3,11201,
288,288,"",CROWN,ST,,,,,,,,,,,3,11225,
288,288,"",DEVOE,ST,,,,,,,,,,,3,11211,
288,288,"",E 149TH,ST,,,,,,,,,,,2,10451,
288,288,"",E 168TH,ST,,,,,,,,,,,2,10456,
288,288,"",E 2ND,ST,,,,,,,,,,,3,11218,
288,288,"",HIMROD,ST,,,,,,,,,,,3,11237,
288,288,"",LEXINGTON,AVE,,,,,,,,,,,1,10016,
288,288,"",MAPLE,ST,,,,,,,,,,,3,11225,
288,288,"",NEW YORK,AVE,,,,,,,,,,,3,11216,
288,288,"",SAINT NICHOLAS,AVE,330,330,"",W 125TH,,,,,,ST,1,10027,
288,288,"",SUYDAM,ST,,,,,,,,,,,3,11237,
288,288,"",TROUTMAN,ST,,,,,,,,,,,3,11237,
288,288,"",W 238TH,ST,,,,,,,,,,,2,10463,
288 TO 290,288,290,WILLIS,AVE,,,,,,,,,,,2,10454,
2881,2881,"",VALENTINE,AVE,,,,,,,,,,,2,10458,
2881 TO 2885,2881,2885,ATLANTIC,AVE,190,190,"",JEROME,ST,,,,,,3,11207,
2885,2885,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2885,2885,"",VALENTINE,AVE,,,,,,,,,,,2,10458,
2886,2886,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2888,2888,"",GRAND CONCOURSE,,,,,,,,,,,,2,10458,
2889,2889,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2889,2889,"",BRIGGS,AVE,240 TO 246,240,246,E 199TH,ST,,,,,,2,10458,
2889,2889,"",BRIGGS,AVE,,,,E 199TH,ST,,,,,,2,10458,
289,289,"",20TH,ST,,,,,,,,,,,3,11215,
289,289,"",21ST,ST,,,,,,,,,,,3,11215,
289,289,"",ARLINGTON,AVE,,,,,,,,,,,3,11208,
289,289,"",BAY 17TH,ST,,,,,,,,,,,3,11214,
289,289,"",BLEECKER,ST,,,,,,,,,,,3,11237,
289,289,"",BONNER,PL,,,,,,,,,,,2,10456,
289,289,"",CLASSON,AVE,,,,,,,,,,,3,11205,
289,289,"",CONVENT,AVE,,,,,,,,,,,1,10031,
289,289,"",COOPER,ST,,,,,,,,,,,3,11237,
289,289,"",E 94TH,ST,,,,,,,,,,,3,11212,
289,289,"",EMPIRE,BLVD,,,,,,,,,,,3,11225,
289,289,"",FOUNTAIN,AVE,,,,,,,,,,,3,11208,
289,289,"",HARMAN,ST,,,,,,,,,,,3,11237,
289,289,"",HIMROD,ST,,,,,,,,,,,3,11237,
289,289,"",IRVING,AVE,,,,,,,,,,,3,11237,
289,289,"",JEFFERSON,ST,,,,,,,,,,,3,11237,
289,289,"",SCHAEFER,ST,,,,,,,,,,,3,11237,
289,289,"",SCHAFFER,ST,,,,,,,,,,,3,11237,
289,289,"",THROOP,AVE,,,,,,,,,,,3,11206,
289,289,"",W 12TH,ST,,,,,,,,,,,1,10014,
2890,2890,"",W 21ST,ST,,,,,,,,,,,3,11224,
2891,2891,"",VALENTINE,AVE,,,,,,,,,,,2,10458,
2891,2891,"",WILKINSON,AVE,,,,,,,,,,,2,10461,
2894,2894,"",GRAND CONCOURSE,,,,,,,,,,,,2,10458,
2895,2895,"",GRAND CONCOURSE,,,,,,,,,,,,2,10468,
2897,2897,"",DUDLEY,AVE,,,,,,,,,,,2,10461,
2899,2899,"",KINGSBRIDGE,TER,,,,,,,,,,,2,10463,
289A,289A,"",MONROE,ST,,,,,,,,,,,3,11216,
29,29,"",5TH,AVE,,,,,,,,,,,1,10003,
29,29,"",ALLEN,ST,,,,,,,,,,,1,10002,
29,29,"",ARDEN,ST,,,,,,,,,,,1,10040,
29,29,"",ARLO,RD,,,,,,,,,,,5,10301,
29,29,"",ATKINS,AVE,,,,,,,,,,,3,11208,
29,29,"",AUDUBON,AVE,516,516,"",W 167TH,ST,,,,,,1,10032,
29,29,"",AUDUBON,AVE,,,,,,,,,,,1,10032,
29,29,"",AVENUE B,,,,,,,,,,,,1,10009,
29,29,"",AVON,PL,,,,,,,,,,,5,10301,
29,29,"",BANK,ST,,,,,,,,,,,1,10014,
29,29,"",BERRIMAN,ST,,,,,,,,,,,3,11208,
29,29,"",BREVOORT,PL,,,,,,,,,,,3,11216,
29,29,"",BROOKLYN,AVE,,,,,,,,,,,3,11216,
29,29,"",CHARLES,ST,,,,,,,,,,,1,10014,
29,29,"",CHITTENDEN,AVE,,,,,,,,,,,1,10033,
29,29,"",COOK,ST,,,,,,,,,,,3,11206,
29,29,"",CORNELIA,ST,,,,,,,,,,,1,10014,
29,29,"",DIAMOND,ST,,,,,,,,,,,3,11222,
29,29,"",E 104TH,ST,,,,,,,,,,,1,10029,
29,29,"",E 17TH,ST,,,,,,,,,,,3,11226,
29,29,"",E 198TH,ST,2859,2859,"",CRESTON,AVE,,,,,,2,10468,
29,29,"",E 198TH,ST,2859,2859,"",CRESTON,,,,,,AVE,2,10468,
29,29,"",E 20TH,ST,,,,,,,,,,,1,10003,
29,29,"",E 29TH,ST,30,30,"",E 30TH,ST,,,,,,1,10016,
29,29,"",E 29TH,ST,30,30,"",E 30TH,,,,,,ST,1,10016,
29,29,"",E 2ND,ST,,,,,,,,,,,1,10003,
29,29,"",E 37TH,ST,,,,,,,,,,,1,10016,
29,29,"",E 7TH,ST,,,,,,,,,,,1,10003,
29,29,"",E BROADWAY,,,,,,,,,,,,1,10002,
29,29,"",E MOSHOLU,PKWY N,,,,,,,,,,,2,10467,
29,29,"",ESSEX,ST,,,,,,,,,,,1,10002,
29,29,"",FURMAN,AVE,,,,,,,,,,,3,11207,
29,29,"",GARDEN,ST,,,,,,,,,,,3,11206,
29,29,"",HAMPTON,PL,,,,,,,,,,,3,11213,
29,29,"",HENRY,ST,,,,,,,,,,,1,10002,
29,29,"",HOPE,ST,,,,,,,,,,,3,11211,
29,29,"",INGRAHAM,ST,,,,,,,,,,,3,11206,
29,29,"",JONES,ST,,,,,,,,,,,1,10014,
29,29,"",LUDLOW,ST,,,,,,,,,,,1,10002,
29,29,"",MACON,ST,,,,,,,,,,,3,11216,
29,29,"",MCGUINNESS,BLVD,,,,,,,,,,,3,11222,
29,29,"",MESEROLE,ST,,,,,,,,,,,3,11206,
29,29,"",MONROE,PL,,,,,,,,,,,3,11201,
29,29,"",MORTON,ST,63,63,"",BEDFORD,ST,29 1/2,29 1/2,"",MORTON,ST,1,10014,
29,29,"",MORTON,ST,63,63,"",BEDFORD,ST,,,,,,1,10014,
29,29,"",MORTON,ST,63,63,"",BEDFORD,,,,,,ST,1,10014,
29,29,"",MURDOCK,CT,,,,,,,,,,,3,11223,
29,29,"",NEWELL,ST,,,,,,,,,,,3,11222,
29,29,"",ORIENT,AVE,,,,,,,,,,,3,11211,
29,29,"",PRINCE,ST,,,,,,,,,,,1,10012,
29,29,"",SAINT MARKS,PL,,,,,,,,,,,1,10003,
29,29,"",STRATFORD,AVE,,,,,,,,,,,5,10301,
29,29,"",TRUXTON,ST,,,,,,,,,,,3,11233,
29,29,"",W 118TH,ST,,,,,,,,,,,1,10026,
29,29,"",W 126TH,ST,,,,,,,,,,,1,10027,
29,29,"",W 12TH,ST,,,,,,,,,,,1,10011,
29,29,"",W 27TH,ST,,,,,,,,,,,1,10001,
29,29,"",W 64TH,ST,,,,,,,,,,,1,10023,
29,29,"",W 65TH,ST,,,,,,,,,,,1,10023,
29,29,"",W 69TH,ST,,,,,,,,,,,1,10023,
29,29,"",W 70TH,ST,,,,,,,,,,,1,10023,
29,29,"",W 76TH,ST,,,,,,,,,,,1,10023,
29,29,"",W 84TH,ST,,,,,,,,,,,1,10024,
29,29,"",W 89TH,ST,,,,,,,,,,,1,10024,
29,29,"",W 9TH,ST,,,,,,,,,,,1,10011,
29,29,"",WADSWORTH,AVE,,,,,,,,,,,1,10033,
29,29,"",WASHINGTON,SQ W,,,,,,,,,,,1,10011,
29,29,"",WILLOW,ST,,,,,,,,,,,3,11201,
29 TO 31,29,31,CHARLES,ST,,,,,,,,,,,1,10014,
29 TO 31,29,31,COOPER,ST,,,,,,,,,,,1,10034,
29 TO 31,29,31,HOPE,ST,,,,,,,,,,,3,11211,
29 TO 31,29,31,LUDLOW,ST,,,,,,,,,,,1,10002,
29 TO 35,29,35,WADSWORTH,AVE,,,,,,,,,,,1,10033,
29 TO 39,29,39,DEBEVOISE,AVE,,,,,,,,,,,3,11211,
29 TO 39,29,39,VERA,ST,,,,,,,,,,,5,10305,
29 TO 45,29,45,SICKLES,ST,,,,,,,,,,,1,10040,
29 TO 49,29,49,OCEAN,PKWY,,,,,,,,,,,3,11218,
29-01,29-01,"",148TH,ST,,,,,,,,,,,4,11354,
29-01 TO 29-03,29-01,29-03,148TH,ST,148-07 TO 148-35,148-07,148-35,BAYSIDE,,,,,,AVE,4,11354,
29-01 TO 29-07,29-01,29-07,148TH,ST,148-07 TO 148-35,148-07,148-35,BAYSIDE,AVE,,,,,,4,11354,
29-01 TO 29-07,29-01,29-07,148TH,ST,,,,BAYSIDE,AVE,,,,,,4,11354,
29-02,29-02,"",149TH,ST,,,,,,,,,,,4,11354,
29-03,29-03,"",148TH,ST,,,,,,,,,,,4,11354,
29-03 TO 29-17,29-03,29-17,BESSEMUND,AVE,10-01 TO 10-29,10-01,10-29,HARTMAN,LN,,,,,,4,11691,
29-03 TO 29-17,29-03,29-17,BESSEMUND,AVE,10-01 TO 10-31,10-01,10-31,HARTMAN,LN,,,,,,4,11691,
29-03 TO 29-17,29-03,29-17,BESSEMUND,AVE,,,,HARTMAN,LN,,,,,,4,11691,
29-04,29-04,"",149TH,ST,,,,,,,,,,,4,11354,
29-04,29-04,"",24TH,AVE,,,,,,,,,,,4,11102,
29-05,29-05,"",148TH,ST,,,,,,,,,,,4,11354,
29-05,29-05,"",39TH,AVE,,,,,,,,,,,4,11101,
29-06,29-06,"",149TH,ST,,,,,,,,,,,4,11354,
29-06,29-06,"",21ST,AVE,,,,,,,,,,,4,11105,
29-06,29-06,"",24TH,AVE,,,,,,,,,,,4,11102,
29-06,29-06,"",38TH,AVE,,,,,,,,,,,4,11101,
29-06,29-06,"",CRESCENT,ST,,,,,,,,,,,4,11102,
29-06 TO 29-08,29-06,29-08,31ST,AVE,,,,,,,,,,,4,11106,
29-07,29-07,"",31ST,AVE,,,,,,,,,,,4,11106,
29-08,29-08,"",149TH,ST,,,,,,,,,,,4,11354,
29-10,29-10,"",149TH,ST,,,,,,,,,,,4,11354,
29-10,29-10,"",ASTORIA,BLVD,,,,,,,,,,,4,11102,
29-11,29-11,"",148TH,ST,,,,,,,,,,,4,11354,
29-11,29-11,"",DOROTHY,PL,,,,,,,,,,,4,11102,
29-11,29-11,"",NEWTOWN,AVE,,,,,,,,,,,4,11102,
29-12,29-12,"",149TH,ST,,,,,,,,,,,4,11354,
29-12,29-12,"",NEWTOWN,AVE,,,,,,,,,,,4,11102,
29-14,29-14,"",149TH,ST,,,,,,,,,,,4,11354,
29-14,29-14,"",23RD,RD,,,,,,,,,,,4,11105,
29-15,29-15,"",148TH,ST,,,,,,,,,,,4,11354,
29-15,29-15,"",36TH,AVE,,,,,,,,,,,4,11106,
29-15,29-15,"",DOROTHY,PL,,,,,,,,,,,4,11102,
29-16,29-16,"",149TH,ST,,,,,,,,,,,4,11354,
29-16,29-16,"",21ST,AVE,,,,,,,,,,,4,11105,
29-16,29-16,"",24TH,AVE,,,,,,,,,,,4,11102,
29-16,29-16,"",NEWTOWN,AVE,,,,,,,,,,,4,11102,
29-17,29-17,"",148TH,ST,,,,,,,,,,,4,11354,
29-17,29-17,"",34TH,AVE,,,,,,,,,,,4,11106,
29-19,29-19,"",21ST,AVE,,,,,,,,,,,4,11105,
29-21,29-21,"",148TH,ST,,,,,,,,,,,4,11354,
29-23,29-23,"",148TH,ST,,,,,,,,,,,4,11354,
29-24,29-24,"",21ST,AVE,,,,,,,,,,,4,11105,
29-32 TO 29-44,29-32,29-44,BEACH CHANNEL,DR,,,,,,,,,,,4,11691,
290,290,"",20TH,ST,,,,,,,,,,,3,11215,
290,290,"",6TH,AVE,,,,,,,,,,,1,10014,
290,290,"",BAY 17TH,ST,,,,,,,,,,,3,11214,
290,290,"",BRIGHTON BEACH,AVE,,,,,,,,,,,3,11235,
290,290,"",CLINTON,AVE,,,,,,,,,,,3,11205,
290,290,"",CLINTON,ST,,,,,,,,,,,3,11201,
290,290,"",E 163RD,ST,,,,,,,,,,,2,10451,
290,290,"",E 2ND,ST,,,,,,,,,,,3,11218,
290,290,"",E 3RD,ST,,,,,,,,,,,1,10009,
290,290,"",E 53RD,ST,,,,,,,,,,,3,11203,
290,290,"",ELIZABETH,ST,,,,,,,,,,,1,10012,
290,290,"",EMPIRE,BLVD,,,,,,,,,,,3,11225,
290,290,"",HARMAN,ST,,,,,,,,,,,3,11237,
290,290,"",HIMROD,ST,,,,,,,,,,,3,11237,
290,290,"",LINCOLN,PL,,,,,,,,,,,3,11238,
290,290,"",N RAILROAD,AVE,,,,,,,,,,,5,10304,
290,290,"",RIVERSIDE,DR,,,,,,,,,,,1,10025,
290,290,"",SAINT JAMES,PL,,,,,,,,,,,3,11238,
290,290,"",SUYDAM,ST,,,,,,,,,,,3,11237,
290,290,"",W 12TH,ST,,,,,,,,,,,1,10014,
290,290,"",WILLOUGHBY,AVE,,,,,,,,,,,3,11205,
290 TO 294,290,294,E 56TH,ST,,,,,,,,,,,3,11203,
290 TO 294,290,294,W 147TH,ST,,,,,,,,,,,1,10039,
2900,2900,"",BARNES,AVE,,,,,,,,,,,2,10467,
2900,2900,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2900,2900,"",OCEAN,AVE,,,,,,,,,,,3,11235,
2900,2900,"",SAINT THERESA,AVE,,,,,,,,,,,2,10461,
2901,2901,"",AVENUE I,,,,,,,,,,,,3,11210,
2901,2901,"",AVENUE J,,,,,,,,,,,,3,11210,
2901,2901,"",GRAND CONCOURSE,,,,,,,,,,,,2,10468,
2901,2901,"",MATTHEWS,AVE,,,,,,,,,,,2,10467,
2901,2901,"",OCEAN,PKWY,,,,,,,,,,,3,11235,
2901 TO 2905,2901,2905,W 15TH,ST,,,,,,,,,,,3,11224,
2902,2902,"",CORTELYOU,RD,,,,,,,,,,,3,11226,
2902,2902,"",FOSTER,AVE,,,,,,,,,,,3,11210,
2902,2902,"",GRAND CONCOURSE,,,,,,,,,,,,2,10458,
2903 TO 2905,2903,2905,VALENTINE,AVE,,,,,,,,,,,2,10458,
2904,2904,"",ATLANTIC,AVE,,,,,,,,,,,3,11207,
2905,2905,"",BEVERLEY,RD,,,,,,,,,,,3,11226,
2905,2905,"",GRAND CONCOURSE,,,,,,,,,,,,2,10468,
2907,2907,"",BRIGHTON 8TH,ST,,,,,,,,,,,3,11235,
2907,2907,"",KINGSBRIDGE,TER,,,,,,,,,,,2,10463,
2907 TO 2911,2907,2911,VALENTINE,AVE,,,,,,,,,,,2,10458,
2908,2908,"",CLARENDON,RD,,,,,,,,,,,3,11226,
2908 TO 2910,2908,2910,GRAND CONCOURSE,,,,,,,,,,,,2,10458,
2908 TO 2910,2908,2910,VALENTINE,AVE,,,,,,,,,,,2,10458,
2909,2909,"",OCEAN,AVE,,,,,,,,,,,3,11235,
2909 TO 2911,2909,2911,VALENTINE,AVE,,,,,,,,,,,2,10458,
291,291,"",5TH,AVE,,,,,,,,,,,3,11215,
291,291,"",CLINTON,AVE,,,,,,,,,,,3,11205,
291,291,"",CORNELIA,ST,,,,,,,,,,,3,11221,
291,291,"",CROWN,ST,,,,,,,,,,,3,11225,
291,291,"",DEKALB,AVE,,,,,,,,,,,3,11205,
291,291,"",E 162ND,ST,,,,,,,,,,,2,10451,
291,291,"",E 4TH,ST,,,,,,,,,,,1,10009,
291,291,"",E 54TH,ST,,,,,,,,,,,3,11203,
291,291,"",EASTERN,PKWY,,,,,,,,,,,3,11238,
291,291,"",ECKFORD,ST,,,,,,,,,,,3,11222,
291,291,"",EDGECOMBE,AVE,,,,,,,,,,,1,10031,
291,291,"",HARMAN,ST,,,,,,,,,,,3,11237,
291,291,"",HIMROD,ST,,,,,,,,,,,3,11237,
291,291,"",IRVING,AVE,,,,,,,,,,,3,11237,
291,291,"",JEFFERSON,ST,,,,,,,,,,,3,11237,
291,291,"",LINCOLN,PL,,,,,,,,,,,3,11238,
291,291,"",MALCOLM X,BLVD,291,291,"",REID,AVE,,,,,,3,11233,
291,291,"",MALCOLM X,BLVD,291,291,"",REID,,,,,,AVE,3,11233,
291,291,"",OAKLAND,AVE,,,,,,,,,,,5,10310,
291,291,"",PLEASANT,AVE,,,,,,,,,,,1,10029,
291,291,"",STANHOPE,ST,,,,,,,,,,,3,11237,
291,291,"",WYCKOFF,AVE,,,,,,,,,,,3,11237,
291 TO 297,291,297,LINCOLN,PL,,,,,,,,,,,3,11238,
291 TO 297,291,297,W 112TH,ST,,,,,,,,,,,1,10026,
291 TO 301,291,301,STERLING,ST,,,,,,,,,,,3,11225,
2910,2910,"",CLARENDON,RD,,,,,,,,,,,3,11226,
2910,2910,"",GRAND CONCOURSE,,,,,,,,,,,,2,10458,
2910,2910,"",WALLACE,AVE,,,,,,,,,,,2,10467,
2911,2911,"",86TH,ST,,,,,,,,,,,3,11223,
2911,2911,"",BARNES,AVE,,,,,,,,,,,2,10467,
2911,2911,"",BRIGHTON 5TH,ST,,,,,,,,,,,3,11235,
2913,2913,"",8TH,AVE,,,,,,,,,,,1,10039,
2913,2913,"",FOSTER,AVE,,,,,,,,,,,3,11210,
2913,2913,"",MIDDLETOWN,RD,,,,,,,,,,,2,10461,
2914,2914,"",CLARENDON,RD,,,,,,,,,,,3,11226,
2914,2914,"",JEROME,AVE,,,,,,,,,,,2,10468,
2915,2915,"",8TH,AVE,,,,,,,,,,,1,10039,
2916,2916,"",SAINT THERESA,AVE,,,,,,,,,,,2,10461,
2917,2917,"",8TH,AVE,,,,,,,,,,,1,10039,
2917,2917,"",GRAND CONCOURSE,,,,,,,,,,,,2,10468,
2918,2918,"",8TH,AVE,,,,,,,,,,,1,10039,
2919,2919,"",8TH,AVE,,,,,,,,,,,1,10039,
291A,291A,"",MONROE,ST,,,,,,,,,,,3,11216,
292,292,"",20TH,ST,,,,,,,,,,,3,11215,
292,292,"",CLINTON,AVE,260,260,"",DEKALB,AVE,,,,,,3,11205,
292,292,"",CLINTON,AVE,260,260,"",DEKALB,,,,,,AVE,3,11205,
292,292,"",CONVENT,AVE,,,,,,,,,,,1,10031,
292,292,"",E 150TH,ST,,,,,,,,,,,2,10451,
292,292,"",ECKFORD,ST,,,,,,,,,,,3,11222,
292,292,"",ELIZABETH,ST,,,,,,,,,,,1,10012,
292,292,"",ESSEX,ST,,,,,,,,,,,3,11208,
292,292,"",HAWTHORNE,ST,,,,,,,,,,,3,11225,
292,292,"",LINCOLN,PL,,,,,,,,,,,3,11238,
292,292,"",MANHATTAN,AVE,,,,,,,,,,,3,11211,
292,292,"",MAPLE,ST,,,,,,,,,,,3,11225,
292,292,"",MENAHAN,ST,,,,,,,,,,,3,11237,
292,292,"",MIDWOOD,ST,,,,,,,,,,,3,11225,
292,292,"",SAINT JOHNS,PL,,,,,,,,,,,3,11238,
292,292,"",STATE,ST,,,,,,,,,,,3,11201,
292,292,"",STOCKHOLM,ST,,,,,,,,,,,3,11237,
292,292,"",SUYDAM,ST,,,,,,,,,,,3,11237,
292,292,"",W 92ND,ST,,,,,,,,,,,1,10025,
292,292,"",WILLIS,AVE,,,,,,,,,,,2,10454,
292,292,"",WILLOUGHBY,AVE,,,,,,,,,,,3,11205,
2920,2920,"",8TH,AVE,,,,,,,,,,,1,10039,
2921,2921,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
2922,2922,"",8TH,AVE,,,,,,,,,,,1,10039,
2922,2922,"",FORT HAMILTON,PKWY,,,,,,,,,,,3,11218,
2922,2922,"",GRAND CONCOURSE,,,,,,,,,,,,2,10458,
2922,2922,"",HOYT,AVE S,,,,,,,,,,,4,11102,
2922,2922,"",NOSTRAND,AVE,,,,,,,,,,,3,11229,
2924,2924,"",E 194TH,ST,,,,,,,,,,,2,10461,
2925,2925,"",GRAND CONCOURSE,,,,,,,,,,,,2,10468,
2928,2928,"",JEROME,AVE,,,,,,,,,,,2,10468,
2928,2928,"",WILKINSON,AVE,,,,,,,,,,,2,10461,
2929,2929,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2929,2929,"",BRIGGS,AVE,,,,,,,,,,,2,10458,
293,293,"",20TH,ST,,,,,,,,,,,3,11215,
293,293,"",21ST,ST,,,,,,,,,,,3,11215,
293,293,"",CENTRAL,PARK W,,,,,,,,,,,1,10024,
293,293,"",CLASSON,AVE,,,,,,,,,,,3,11205,
293,293,"",E 16TH,ST,,,,,,,,,,,3,11226,
293,293,"",E 94TH,ST,,,,,,,,,,,3,11212,
293,293,"",GARFIELD,PL,,,,,,,,,,,3,11215,
293,293,"",GRAHAM,AVE,,,,,,,,,,,3,11211,
293,293,"",GROVE,ST,,,,,,,,,,,3,11237,
293,293,"",HARMAN,ST,,,,,,,,,,,3,11237,
293,293,"",HIMROD,ST,,,,,,,,,,,3,11237,
293,293,"",IRVING,AVE,,,,,,,,,,,3,11237,
293,293,"",JEFFERSON,ST,,,,,,,,,,,3,11237,
293,293,"",MARTENSE,ST,,,,,,,,,,,3,11226,
293,293,"",N 7TH,ST,,,,,,,,,,,3,11211,
293,293,"",PLEASANT,AVE,,,,,,,,,,,1,10029,
293,293,"",RIVERSIDE,DR,,,,,,,,,,,1,10025,
293,293,"",SCHAEFER,ST,,,,,,,,,,,3,11237,
293,293,"",SCHAFFER,ST,,,,,,,,,,,3,11237,
293,293,"",STUYVESANT,AVE,,,,,,,,,,,3,11233,
293,293,"",TROUTMAN,ST,,,,,,,,,,,3,11237,
293 TO 295,293,295,GRAND,AVE,,,,,,,,,,,3,11238,
293 TO 295,293,295,HOOPER,ST,,,,,,,,,,,3,11211,
2930,2930,"",WILKINSON,AVE,,,,,,,,,,,2,10461,
2933,2933,"",GRAND CONCOURSE,,,,,,,,,,,,2,10468,
2934,2934,"",VALENTINE,AVE,,,,,,,,,,,2,10458,
2935,2935,"",HOLLAND,AVE,,,,,,,,,,,2,10467,
2935,2935,"",OCEAN,PKWY,,,,,,,,,,,3,11235,
2935,2935,"",WILKINSON,AVE,,,,,,,,,,,2,10461,
2936,2936,"",BAINBRIDGE,AVE,,,,,,,,,,,2,10458,
2937,2937,"",BAISLEY,AVE,,,,,,,,,,,2,10461,
2939,2939,"",AVENUE Y,,,,,,,,,,,,3,11235,
2939,2939,"",GRAND CONCOURSE,,,,,,,,,,,,2,10468,
2939,2939,"",OCEAN,AVE,,,,,,,,,,,3,11235,
294,294,"",3RD,AVE,,,,,,,,,,,1,10010,
294,294,"",5TH,AVE,,,,,,,,,,,1,10001,
294,294,"",5TH,AVE,,,,,,,,,,,3,11215,
294,294,"",7TH,AVE,,,,,,,,,,,3,11215,
294,294,"",BRADFORD,ST,,,,,,,,,,,3,11207,
294,294,"",BROOK,AVE,,,,,,,,,,,2,10454,
294,294,"",BROOME,ST,,,,,,,,,,,1,10002,
294,294,"",CONVENT,AVE,,,,,,,,,,,1,10031,
294,294,"",E 2ND,ST,,,,,,,,,,,3,11218,
294,294,"",ELIZABETH,ST,,,,,,,,,,,1,10012,
294,294,"",HARMAN,ST,,,,,,,,,,,3,11237,
294,294,"",MANHATTAN,AVE,,,,,,,,,,,1,10026,
294,294,"",MENAHAN,ST,,,,,,,,,,,3,11237,
294,294,"",RIVERSIDE,DR,,,,,,,,,,,1,10025,
294,294,"",STANHOPE,ST,,,,,,,,,,,3,11237,
294,294,"",SUMPTER,ST,,,,,,,,,,,3,11233,
294,294,"",SUYDAM,ST,,,,,,,,,,,3,11237,
294,294,"",TROUTMAN,ST,,,,,,,,,,,3,11237,
294,294,"",W 92ND,ST,,,,,,,,,,,1,10025,
294,294,"",WEBSTER,AVE,,,,,,,,,,,3,11230,
294,294,"",WILLOUGHBY,AVE,,,,,,,,,,,3,11205,
294 TO 296,294,296,AINSLIE,ST,,,,,,,,,,,3,11211,
2940,2940,"",DEWITT,PL,,,,,,,,,,,2,10469,
2940,2940,"",E 196TH,ST,,,,,,,,,,,2,10461,
2940,2940,"",GRAND CONCOURSE,,,,,,,,,,,,2,10458,
2940,2940,"",OCEAN,AVE,,,,,,,,,,,3,11235,
2940,2940,"",OCEAN,PKWY,,,,,,,,,,,3,11235,
2940 TO 2944,2940,2944,E 194TH,ST,,,,,,,,,,,2,10461,
2942,2942,"",BAISLEY,AVE,,,,,,,,,,,2,10461,
295,295,"",5TH,AVE,,,,,,,,,,,3,11215,
295,295,"",BAINBRIDGE,ST,,,,,,,,,,,3,11233,
295,295,"",BENNETT,AVE,,,,,,,,,,,1,10040,
295,295,"",BROOME,ST,,,,,,,,,,,1,10002,
295,295,"",CENTRAL,PARK W,,,,,,,,,,,1,10024,
295,295,"",CLASSON,AVE,,,,,,,,,,,3,11205,
295,295,"",CLINTON,AVE,,,,,,,,,,,3,11205,
295,295,"",CONVENT,AVE,,,,,,,,,,,1,10031,
295,295,"",DEGRAW,ST,,,,,,,,,,,3,11231,
295,295,"",E 10TH,ST,,,,,,,,,,,1,10009,
295,295,"",E 149TH,ST,,,,,,,,,,,2,10451,
295,295,"",E 162ND,ST,,,,,,,,,,,2,10451,
295,295,"",E 94TH,ST,,,,,,,,,,,3,11212,
295,295,"",FORT WASHINGTON,AVE,,,,,,,,,,,1,10032,
295,295,"",GROVE,ST,,,,,,,,,,,3,11237,
295,295,"",HIMROD,ST,,,,,,,,,,,3,11237,
295,295,"",IRVING,AVE,,,,,,,,,,,3,11237,
295,295,"",KOSCIUSZKO,ST,,,,,,,,,,,3,11221,
295,295,"",MAPLE,ST,,,,,,,,,,,3,11225,
295,295,"",MAUJER,ST,,,,,,,,,,,3,11206,
295,295,"",MONROE,ST,,,,,,,,,,,3,11216,
295,295,"",OCEAN,PKWY,,,,,,,,,,,3,11218,
295,295,"",PARKSIDE,AVE,,,,,,,,,,,3,11226,
295,295,"",PLEASANT,AVE,,,,,,,,,,,1,10029,
295,295,"",SAINT NICHOLAS,AVE,,,,,,,,,,,4,11385,
295,295,"",SARATOGA,AVE,,,,,,,,,,,3,11233,
295,295,"",SCHAEFER,ST,,,,,,,,,,,3,11237,
